,API_NUMBER,LATITUDE,LONGITUDE
327670,120192760500.0,40.298316,-88.026087
327671,120192760600.0,40.305355,-88.023827
327950,120192520600.0,40.11602,-88.332138
327951,120192520700.0,40.136037,-88.039023
327952,120192520800.0,40.110664,-88.103404
328079,120192521000.0,40.186789,-88.323395
328081,120192521100.0,40.309925,-88.366546
328083,120192521200.0,40.259667,-88.387446
328086,120192521300.0,40.224295,-88.378294
328115,120192517800.0,39.895163,-88.173592
328234,120192518000.0,39.935153,-88.067565
328237,120192518100.0,39.9902,-88.350632
328241,120192518200.0,39.968226,-88.08428
328244,120192518300.0,39.968226,-88.08428
328245,120192518400.0,40.043446,-88.005529
328247,120192518500.0,39.984181,-87.956398
328251,120192518600.0,40.027782,-87.966192
328258,120192518700.0,40.125194,-88.038945
328259,120192518800.0,40.183107,-88.299774
328260,120192518900.0,40.179249,-88.241302
328261,120192519000.0,40.143057,-88.183483
328264,120192519200.0,40.36103,-88.428911
328265,120192519100.0,40.310226,-88.290781
329501,120192520900.0,40.155755,-88.44669
329848,120192517900.0,39.93132,-88.046012
329909,120192593100.0,40.097759,-88.406168
329912,120192593200.0,40.333685,-88.020104
329919,120192593300.0,40.143051,-88.145286
329920,120192593400.0,39.967874,-88.050903
329921,120192593500.0,40.224251,-88.34753
329955,120192592300.0,40.20164,-88.164804
330565,120192488600.0,40.03052,-88.023901
330566,120192488700.0,40.031962,-88.024679
330568,120192526100.0,40.06182,-87.98892
330858,120192524200.0,39.932999,-88.218737
330861,120192524300.0,39.882695,-88.156991
330862,120192524400.0,40.04605,-88.008773
330864,120192524600.0,40.090402,-88.144684
330976,120192521700.0,40.057795,-88.326866
330978,120192521800.0,40.090416,-88.130273
330981,120192521900.0,40.080811,-88.034627
330984,120192522000.0,40.350088,-88.348101
330995,120192524700.0,40.218283,-88.010699
330996,120192524800.0,40.277399,-88.28839
330997,120192524900.0,40.29047,-88.221624
330998,120192525000.0,40.281374,-88.211702
331000,120192525100.0,40.296838,-88.063163
331001,120192525200.0,40.280464,-88.099118
331020,120192525300.0,40.354853,-88.17347
331021,120192525400.0,40.31328,-88.092375
331040,120192406700.0,40.385335,-88.071233
331085,120192594100.0,40.198563,-88.462063
331361,120192524500.0,40.04605,-88.008773
331363,120192525500.0,40.380727,-87.935571
331399,120192526200.0,40.110595,-88.053471
331404,120192526300.0,40.110574,-88.051049
331405,120192526400.0,40.103125,-88.053604
331466,120192521600.0,39.914908,-88.442755
331785,120192526700.0,40.237032,-87.871526
331786,120192526800.0,40.237032,-87.871526
331787,120192526900.0,40.237032,-87.871526
332351,120192320300.0,40.284625,-88.138974
332352,120192522200.0,40.284577,-88.143688
332353,120192522100.0,40.284625,-88.138974
332354,120192522300.0,40.284658,-88.129373
332355,120192522400.0,40.291888,-88.13428
332356,120192522500.0,40.288269,-88.134239
332357,120192522600.0,40.288345,-88.119768
332358,120192522700.0,40.288345,-88.119768
332359,120192522800.0,40.288345,-88.119768
332360,120192522900.0,40.288345,-88.119768
332361,120192523000.0,40.288345,-88.119768
332362,120192523200.0,40.288296,-88.129417
332363,120192523400.0,40.284673,-88.119715
332364,120192523500.0,40.288269,-88.134239
332365,120192523600.0,40.284673,-88.119715
332366,120192523700.0,40.28832,-88.124591
332367,120192523800.0,40.284653,-88.134202
332527,120192523900.0,40.28832,-88.124591
332528,120192524000.0,40.288296,-88.129417
332529,120192524100.0,40.28832,-88.124591
332543,120192523300.0,40.288296,-88.129417
332544,120192523100.0,40.284658,-88.129373
332891,120192525700.0,40.09028,-88.16344
332892,120192525800.0,40.090212,-88.163357
332893,120192525900.0,40.090662,-88.163873
332894,120192526000.0,40.088452,-88.167688
333734,120192170101.0,40.288896,-88.451125
334367,120192516600.0,40.129896,-88.254414
334368,120192516700.0,40.129896,-88.254414
334369,120192516800.0,40.129896,-88.254414
334370,120192516900.0,40.129896,-88.254414
334371,120192517000.0,40.129896,-88.254414
334372,120192517100.0,40.129896,-88.254414
334373,120192517200.0,40.129896,-88.254414
334374,120192517300.0,40.129896,-88.254414
334375,120192517400.0,40.129896,-88.254414
334376,120192517500.0,40.129896,-88.254414
334377,120192517600.0,40.129896,-88.254414
343064,120192603700.0,40.035216,-88.01336
343139,120192609400.0,40.141398,-88.048563
343140,120192609500.0,40.240811,-88.423735
343192,120192607800.0,40.301831,-88.166313
343193,120192607900.0,40.301887,-88.140154
343194,120192608000.0,40.30185,-88.149649
343195,120192608100.0,40.298199,-88.140247
343196,120192608200.0,40.298199,-88.140247
343197,120192608300.0,40.305501,-88.166275
343198,120192608400.0,40.285365,-88.156661
343199,120192608500.0,40.288959,-88.170917
343200,120192608600.0,40.283781,-88.116075
343201,120192608700.0,40.356033,-88.284206
343202,120192608800.0,40.164867,-88.301901
343203,120192608900.0,40.033368,-88.239956
343204,120192609000.0,40.249227,-88.115796
343205,120192609100.0,40.297546,-88.248249
343206,120192609200.0,40.039492,-88.098683
343207,120192609300.0,40.041151,-88.163415
344505,120192607400.0,40.224408,-88.328348
344506,120192607500.0,40.089944,-88.032147
345180,120192607600.0,40.201643,-88.164804
345181,120192607700.0,40.077161,-88.032318
345350,120192611400.0,40.27899,-88.307582
345351,120192611300.0,40.078834,-87.987833
345352,120192611500.0,39.980478,-87.965884
345353,120192612300.0,40.165275,-88.025085
345355,120192612400.0,40.246818,-88.322979
345357,120192612500.0,40.062921,-88.187199
345572,120192609600.0,40.1841,-88.439286
346009,120192612200.0,40.099074,-88.017937
346011,120192612600.0,40.244464,-88.288049
346012,120192612700.0,40.033446,-88.018159
346304,120192621400.0,39.880833,-88.368944
346366,120192613100.0,40.127042,-88.041265
346367,120192613200.0,40.018773,-87.956654
346368,120192613300.0,40.127985,-87.964798
346590,120192614600.0,39.982857,-88.362431
346743,120192612800.0,40.309145,-88.156822
346744,120192612900.0,40.309145,-88.156822
347583,120192613700.0,40.251401,-88.37158
347584,120192613800.0,40.251516,-88.370466
347585,120192613900.0,40.251451,-88.369686
347586,120192614000.0,40.310168,-87.986309
347587,120192614100.0,40.360719,-87.954103
347595,120192614300.0,40.19348,-87.971086
347632,120192614200.0,40.184715,-88.250502
347907,120192615100.0,40.222785,-88.352377
347992,120192616200.0,40.319293,-88.454596
347993,120192616300.0,40.342839,-87.936889
348057,120192621800.0,40.05136,-87.993955
348449,120192617700.0,40.128511,-88.007449
348469,120192617200.0,40.008264,-88.049107
348470,120192617800.0,40.245933,-88.361973
348504,120192614800.0,40.050067,-88.18024
348505,120192614900.0,40.03953,-88.122649
348506,120192615000.0,40.128058,-87.955336
348695,120192615200.0,40.213651,-88.462964
348696,120192615300.0,40.180793,-88.39501
348697,120192615400.0,40.188563,-88.297488
348698,120192615500.0,40.16649,-88.202643
348699,120192615600.0,40.14853,-88.133329
348700,120192615800.0,40.214745,-87.993538
348701,120192615900.0,40.245478,-88.356883
348732,120192613000.0,40.037057,-88.013332
348777,120192615700.0,40.17619,-88.00845
349006,120192614700.0,39.977092,-88.304516
349049,120192613600.0,40.268009,-88.392937
349182,120192613400.0,40.186561,-88.439805
349183,120192613500.0,40.183095,-88.297413
349228,120192618000.0,40.309232,-88.14479
349229,120192618100.0,40.294787,-88.118653
349230,120192618200.0,40.309232,-88.14479
349231,120192618300.0,40.098847,-87.969051
349232,120192618500.0,40.236722,-88.355778
349233,120192618600.0,40.368394,-88.343515
349234,120192618700.0,40.32268,-88.364524
349235,120192618800.0,40.251429,-88.373942
349236,120192618900.0,40.134257,-88.04846
349237,120192619000.0,40.138417,-88.034306
349390,120192617100.0,40.199997,-88.022731
349579,120192616500.0,40.3393,-87.932005
349580,120192616600.0,39.891222,-88.387556
349581,120192616700.0,40.106028,-88.136417
349582,120192616800.0,40.245934,-88.354849
349583,120192616900.0,40.150304,-88.118004
350206,120192621200.0,40.258759,-88.019928
350241,120192617000.0,40.246227,-88.352552
350250,120192617300.0,40.191927,-88.444642
350255,120192617400.0,40.260795,-88.400094
350262,120192617500.0,40.192276,-88.323443
350263,120192617600.0,39.936924,-88.431268
350478,120192679500.0,40.356513,-88.035875
350656,120192687700.0,40.223,-88.281667
350691,120192688200.0,40.053833,-88.062667
350692,120192687800.0,40.202183,-88.0264
350693,120192687900.0,40.149033,-88.068167
350694,120192688300.0,40.178333,-87.959111
350695,120192688400.0,40.26075,-88.3344
350696,120192688000.0,40.311606,-88.075319
350697,120192688100.0,40.327967,-87.975133
350734,120192678400.0,40.376155,-88.213485
350735,120192678500.0,40.36164,-88.117504
350736,120192678600.0,40.362813,-88.213385
350737,120192678700.0,40.371466,-88.175097
350738,120192680800.0,40.224756,-88.068205
350739,120192681800.0,40.263371,-88.021075
350740,120192681900.0,40.263561,-88.02096
350741,120192682000.0,40.23956,-88.035287
350742,120192682100.0,40.23955,-88.035211
350743,120192682200.0,40.267374,-88.021097
350744,120192682300.0,40.267122,-88.021032
350745,120192682400.0,40.268764,-88.056341
350746,120192682500.0,40.268796,-88.056189
350747,120192682800.0,40.307952,-88.078832
350748,120192676700.0,40.308131,-88.078859
350749,120192676000.0,40.254944,-87.932125
350750,120192676100.0,40.255819,-87.932962
351251,120192654900.0,40.18705,-88.06701
351252,120192654800.0,40.130815,-88.144658
351734,120192660400.0,40.066292,-88.307934
351829,120192654600.0,40.174166,-88.190926
351941,120192653800.0,40.200445,-88.38879
351978,120192657900.0,40.09614,-88.217772
352015,120192653600.0,40.298074,-88.251562
352070,120192654200.0,40.16802,-87.97905
352071,120192654300.0,40.17097,-87.98226
352072,120192654400.0,40.16743,-87.97905
352073,120192654500.0,40.167511,-87.97905
352074,120192654100.0,40.174143,-88.190916
352264,120192657200.0,40.108647,-88.232586
352411,120192654700.0,40.187117,-88.067025
352678,120192655000.0,39.982887,-88.43117
352679,120192655100.0,40.139139,-88.352639
352680,120192655200.0,40.128438,-88.373203
352681,120192655300.0,40.139441,-88.389712
352682,120192655400.0,40.127444,-88.377694
352683,120192655500.0,40.122889,-88.370083
352684,120192655600.0,40.12275,-88.356667
352685,120192655700.0,40.127667,-88.093444
352686,120192655800.0,40.115945,-88.01545
352687,120192655900.0,40.190056,-88.433361
352688,120192656000.0,40.151361,-88.388972
352689,120192656100.0,40.163314,-88.09909
352690,120192656400.0,40.30549,-88.15442
352713,120192654000.0,40.298086,-88.251498
352714,120192653900.0,40.298097,-88.251527
352820,120192656600.0,39.907972,-88.406806
352821,120192656700.0,40.046778,-88.010694
352822,120192656800.0,40.04715,-88.0029
352823,120192656900.0,40.126944,-88.039917
352824,120192657000.0,40.126972,-88.041639
352825,120192657100.0,40.064181,-88.008751
352842,120192656500.0,40.371023,-88.027712
352966,120192656200.0,40.269017,-87.938683
352967,120192656300.0,40.366589,-88.343502
353512,120192572200.0,39.967661,-87.995786
353513,120192657400.0,40.142083,-88.351667
353514,120192657500.0,40.119417,-88.375194
353515,120192657600.0,40.055833,-88.341917
353516,120192657700.0,40.156694,-88.36725
353517,120192657800.0,40.177791,-88.123287
353838,120192662200.0,40.12787,-88.286101
353839,120192662300.0,40.127705,-88.285978
353864,120192662400.0,40.156556,-88.406111
353865,120192662500.0,40.14725,-88.370194
353866,120192662600.0,40.186642,-88.239106
353867,120192662700.0,40.175888,-88.164421
353868,120192662800.0,40.310247,-88.288398
353869,120192662900.0,40.229327,-88.060106
353870,120192663000.0,40.344838,-88.298411
353871,120192663100.0,40.324655,-88.326762
354196,120192658500.0,40.0485,-88.029412
354197,120192658600.0,40.047297,-88.038436
354198,120192658700.0,40.046262,-88.027627
354199,120192658800.0,40.048036,-88.02762
354200,120192658900.0,40.049811,-88.027613
354380,120192660500.0,40.104038,-88.049995
354381,120192660600.0,40.104038,-88.049995
354382,120192660700.0,40.104038,-88.049995
354383,120192660800.0,40.104038,-88.049995
354384,120192660900.0,40.104038,-88.049995
354385,120192661000.0,40.104038,-88.049995
354386,120192661100.0,40.104038,-88.049995
354531,120192665400.0,40.393211,-88.021413
354532,120192665500.0,40.394114,-88.022599
354533,120192665600.0,40.312073,-88.136256
354534,120192665700.0,40.312553,-88.065008
354535,120192665800.0,40.31259,-88.06512
354536,120192665900.0,40.321742,-88.059995
354537,120192666000.0,40.39754,-87.9342
354538,120192666100.0,40.390607,-87.988737
354539,120192666200.0,40.390607,-87.988737
354540,120192666300.0,40.342795,-87.941683
354541,120192666400.0,40.342795,-87.941683
354565,120192660300.0,40.114212,-88.237627
354792,120192658000.0,40.034944,-88.351806
354793,120192658100.0,40.021972,-88.208389
354794,120192658200.0,40.048556,-88.077425
354795,120192658300.0,40.2482,-88.353267
354796,120192658400.0,40.340611,-88.297917
354812,120192659000.0,40.046293,-88.030023
354813,120192659100.0,40.046293,-88.030023
354814,120192659200.0,40.046327,-88.032426
354815,120192659300.0,40.048099,-88.032422
354873,120192659400.0,39.937056,-88.387778
354874,120192659500.0,39.920167,-88.158
354875,120192659600.0,39.916139,-88.157694
354876,120192659700.0,40.132,-88.369667
354877,120192659800.0,40.111111,-88.351028
354878,120192659900.0,40.21612,-88.387731
354879,120192660000.0,40.222741,-88.456423
354880,120192660100.0,40.171853,-88.24114
354881,120192660200.0,40.297328,-88.442462
355466,120192663200.0,40.083012,-88.072738
355508,120192661200.0,39.893222,-88.201528
355509,120192661300.0,40.127833,-88.379389
355510,120192661400.0,40.095513,-88.218238
355511,120192661500.0,40.231167,-88.355639
355512,120192661600.0,40.3435,-88.298
355543,120192355500.0,40.100991,-88.225577
355544,120192357400.0,40.172175,-88.297253
355639,120192666600.0,40.094554,-88.217769
355709,120192663300.0,39.799944,-88.085556
355710,120192663600.0,39.9965,-88.376667
355711,120192663400.0,39.966611,-88.085667
355712,120192663500.0,39.966917,-88.0855
355713,120192663700.0,40.152333,-88.4485
355742,120192664200.0,40.31251,-88.065099
355743,120192664300.0,40.312288,-88.110335
355744,120192664400.0,40.310377,-88.110117
355788,120192260000.0,40.018008,-87.939787
355789,120192260100.0,40.118053,-87.94497
355851,120192667600.0,40.340029,-88.173253
355895,120192668600.0,40.153068,-88.22582
355897,120192489600.0,40.087543,-87.988724
355899,120192260200.0,40.171078,-87.97932
355901,120192668900.0,39.926778,-88.112333
355911,120192661700.0,40.042028,-88.015417
355912,120192661800.0,40.077596,-88.091794
355913,120192661900.0,40.199377,-88.430279
355914,120192662000.0,40.282566,-88.364397
355915,120192662100.0,40.310304,-88.28362
356184,120192664700.0,40.254077,-88.092081
356185,120192664800.0,40.254229,-88.03697
356291,120192666700.0,39.9865,-88.363333
356292,120192666800.0,39.982679,-88.316391
356293,120192666900.0,40.026667,-88.122167
356294,120192667000.0,40.122667,-88.0475
356295,120192667100.0,40.0845,-88.068278
356296,120192667200.0,40.076996,-87.980756
356297,120192667300.0,40.143116,-88.084612
356298,120192667400.0,40.326548,-88.310123
356479,120192664500.0,40.28354,-88.093965
356480,120192664600.0,40.269457,-88.101459
356754,120192668800.0,39.924537,-88.114725
356755,120192669000.0,40.078167,-88.062333
356756,120192669100.0,40.2,-88.426833
356757,120192669200.0,40.181528,-88.440472
356758,120192669300.0,40.169049,-88.436963
356838,120192664900.0,40.240318,-88.086663
356839,120192666500.0,40.240318,-88.086663
356840,120192665000.0,40.245792,-88.09879
356841,120192665100.0,40.245792,-88.09879
356842,120192665200.0,40.297866,-87.94561
356843,120192665300.0,40.297866,-87.94561
357326,120192667500.0,40.281572,-88.355603
357355,120192669400.0,40.150364,-88.15939
357375,120192669900.0,39.907639,-88.2445
357410,120192667700.0,39.911667,-88.4615
357411,120192667800.0,40.026833,-88.048167
357412,120192667900.0,40.199544,-88.332932
357413,120192668000.0,40.154361,-88.143222
357414,120192668100.0,40.237639,-88.375083
357415,120192668200.0,40.240333,-88.373167
357416,120192668300.0,40.238444,-88.357611
357417,120192668400.0,40.284427,-88.307567
357418,120192668500.0,40.359639,-88.405639
357819,120192675100.0,40.343143,-88.122094
357853,120192685300.0,40.295113,-88.12718
357926,120192669500.0,40.2485,-88.383333
358000,120192670600.0,40.30446,-88.329032
358063,120192670700.0,40.248183,-88.3648
358064,120192670800.0,40.290183,-88.264733
358405,120192685200.0,40.290399,-88.127217
358406,120192685100.0,40.304762,-88.132336
358407,120192683500.0,40.283311,-88.119987
358408,120192683600.0,40.283295,-88.118397
358409,120192683700.0,40.283325,-88.117303
358410,120192683800.0,40.283865,-88.117325
358411,120192683900.0,40.285374,-88.118219
358412,120192684200.0,40.285885,-88.128522
358413,120192684300.0,40.289672,-88.136058
358414,120192684400.0,40.284016,-88.140888
358415,120192684500.0,40.283238,-88.136046
358416,120192684600.0,40.283146,-88.132586
358417,120192684700.0,40.283238,-88.121811
358418,120192684800.0,40.283277,-88.11901
358419,120192685600.0,40.288096,-88.125344
358484,120192358600.0,40.342265,-88.122249
358556,120192686900.0,40.235128,-88.357025
358557,120192687000.0,40.334417,-88.348683
358558,120192686200.0,40.332167,-88.3855
359106,120192303500.0,39.894311,-87.956947
359107,120192303700.0,39.98155,-87.957899
359108,120192303800.0,40.142276,-88.047254
359109,120192303900.0,40.127763,-88.028179
359110,120192304000.0,40.127377,-87.958573
359111,120192304100.0,40.138863,-87.97808
359112,120192304200.0,40.119247,-87.977439
359113,120192304300.0,40.111749,-87.940628
359114,120192304400.0,40.097821,-87.959319
359115,120192304600.0,40.186415,-88.028503
359116,120192304800.0,40.215413,-88.003719
359117,120192305000.0,40.142802,-88.009312
359118,120192305100.0,40.214198,-87.988851
359119,120192305200.0,40.221346,-87.994248
359120,120192305300.0,40.213419,-87.993336
359121,120192305400.0,40.206994,-87.994227
359122,120192305600.0,40.185565,-87.961338
359123,120192305800.0,40.156858,-87.959216
359124,120192305900.0,40.170849,-87.979354
359125,120192306000.0,40.156391,-87.993759
359126,120192306200.0,40.239446,-88.020421
359127,120192306300.0,40.239835,-87.986444
359128,120192306400.0,40.239458,-87.947935
363323,120192304700.0,40.157198,-88.024547
363329,120192304900.0,40.171695,-88.009226
363336,120192305700.0,40.185408,-87.994247
363502,120192305500.0,40.214286,-87.960945
363512,120192306100.0,40.142118,-87.94389
363515,120192304500.0,40.054835,-87.940002
363517,120192303600.0,39.981819,-87.938825
364175,120192497800.0,40.056689,-88.322161
364181,120192496500.0,39.969698,-88.238186
364219,120192498700.0,40.135793,-88.152083
364590,120192497700.0,40.084005,-88.335271
364897,120192497900.0,39.953875,-88.011911
364934,120192526600.0,40.239234,-88.193225
365174,120192498000.0,40.033748,-88.44369
365175,120192498100.0,40.026203,-88.302896
365176,120192498300.0,40.05778,-88.324495
365177,120192498400.0,40.05778,-88.324495
365178,120192498500.0,40.05778,-88.324495
365179,120192498600.0,40.068451,-88.296277
365180,120192498800.0,40.094084,-88.125522
365181,120192499000.0,40.122836,-87.995634
365309,120192499100.0,40.122836,-87.995634
365310,120192499200.0,40.062368,-88.007472
365312,120192499300.0,40.06313,-87.98273
365313,120192499400.0,40.058868,-87.976084
365314,120192499500.0,40.177579,-88.418289
365315,120192499600.0,40.188423,-88.269141
365316,120192499700.0,40.188423,-88.269141
365317,120192499800.0,40.148535,-88.154671
365318,120192500000.0,40.258652,-88.366822
365319,120192500100.0,40.247877,-88.378599
365320,120192500200.0,40.231474,-88.366512
365555,120192495900.0,39.890359,-88.274879
365557,120192496000.0,39.906669,-88.006069
365559,120192496100.0,40.035376,-87.962632
365560,120192496200.0,40.029311,-87.961516
365561,120192496300.0,40.02891,-87.959719
365562,120192496600.0,40.039693,-87.964993
365563,120192496700.0,40.039004,-87.969296
365564,120192496800.0,40.097807,-88.336644
365565,120192497000.0,40.171137,-88.407576
365697,120192497100.0,40.152102,-88.447292
365698,120192497200.0,40.150769,-88.16266
365699,120192497300.0,40.354214,-88.147604
365700,120192497400.0,40.340259,-88.14961
369472,120192299100.0,40.359162,-88.060883
369473,120192299200.0,40.105775,-88.428018
369474,120192299300.0,40.161688,-88.44214
369475,120192299400.0,40.170892,-88.257708
369476,120192299500.0,40.149755,-88.136635
369477,120192299600.0,40.149703,-88.132558
369478,120192299700.0,40.311591,-88.077708
369479,120192299800.0,40.369702,-88.33052
369480,120192299900.0,39.9386,-88.364352
369481,120192300000.0,39.936792,-88.303153
369482,120192300100.0,40.159945,-88.258676
369483,120192300200.0,40.239551,-88.114123
369484,120192300300.0,40.238998,-88.064151
369485,120192300600.0,40.026599,-88.056176
369486,120192300900.0,40.057433,-88.027075
369487,120192301000.0,40.083567,-88.061786
369488,120192301100.0,40.37772,-88.020097
369489,120192301300.0,39.96527,-88.353961
369490,120192301400.0,40.178187,-88.398375
369491,120192301500.0,40.201363,-88.302353
369492,120192301600.0,40.19811,-88.441885
369493,120192301700.0,40.058081,-87.953709
369494,120192301800.0,40.113581,-88.154828
369495,120192301900.0,40.135894,-88.038199
369496,120192302000.0,40.256946,-88.05828
369497,120192302100.0,40.34474,-88.303176
369498,120192302200.0,40.155209,-88.183516
369499,120192302300.0,40.01371,-88.298763
369500,120192302400.0,40.114313,-88.065031
369501,120192302500.0,40.162939,-88.462229
369502,120192302600.0,40.361077,-88.329204
369503,120192302700.0,40.18687,-88.193163
369504,120192302900.0,39.946803,-88.217749
369505,120192303000.0,40.137588,-88.175937
369506,120192303100.0,40.196567,-88.425462
369507,120192303200.0,40.178761,-88.39962
369508,120192303300.0,40.1781,-88.400368
369509,120192303400.0,40.186557,-88.066469
369510,120192306500.0,40.215095,-88.02834
369511,120192306600.0,39.900482,-88.408992
369512,120192306700.0,40.19209,-88.432627
369513,120190071700.0,40.005282,-88.462432
369514,120190071800.0,40.242385,-87.93292
369515,120190071900.0,40.16903,-88.276089
369516,120190072000.0,40.143797,-88.426998
369517,120190072100.0,40.185659,-88.392288
369518,120190072200.0,40.190156,-88.439261
369519,120190072300.0,40.069309,-88.402547
369520,120190072400.0,40.112287,-88.372104
369521,120190072500.0,40.049302,-88.294959
369522,120190072600.0,40.139317,-88.295507
369523,120190072700.0,40.127838,-88.32353
369524,120190072800.0,40.140919,-87.95098
369525,120190073000.0,40.188691,-88.369119
369526,120190073100.0,40.181323,-88.389881
369527,120190073200.0,40.157466,-88.31809
369528,120190073600.0,40.371606,-88.177797
369529,120190073800.0,39.971987,-88.094396
369530,120190073900.0,40.083952,-88.315273
369531,120190074000.0,40.096985,-87.955528
369532,120190074100.0,40.191385,-88.397782
369533,120190074200.0,40.191385,-88.397494
369534,120190074300.0,40.211311,-88.259356
369535,120190074400.0,40.171762,-88.241869
369536,120190074500.0,40.170955,-88.172141
369537,120190074900.0,39.899609,-88.046822
369538,120190075700.0,39.941451,-88.274956
369539,120190076900.0,40.005711,-88.103883
369540,120190077000.0,40.133988,-88.445077
369541,120190077100.0,40.123955,-88.136446
369542,120190077200.0,40.131012,-88.043602
369543,120190077300.0,40.131206,-88.044568
369544,120190077400.0,40.201748,-88.371948
369545,120190077500.0,40.184377,-88.392675
369546,120190077600.0,40.180136,-88.258396
369547,120190077700.0,40.18574,-88.237878
369548,120190077800.0,40.171447,-88.169556
369549,120190077900.0,40.238694,-88.36795
369550,120190078000.0,40.271933,-88.155425
369551,120190078100.0,40.318519,-88.442523
369552,120190078200.0,40.347448,-88.298916
369553,120190078400.0,39.94461,-88.149972
369555,120192155800.0,40.053479,-88.037234
369556,120192155900.0,40.053056,-88.037832
369557,120192156100.0,40.283416,-88.199765
369558,120192156200.0,40.289678,-88.177026
369559,120192156300.0,40.164868,-88.299537
369560,120192156400.0,39.966693,-88.326883
369561,120192156500.0,40.022548,-88.426785
369562,120192156600.0,40.123481,-88.332818
369563,120192156700.0,40.105764,-88.138376
369564,120192156800.0,40.223625,-88.262481
369565,120192156900.0,40.215286,-88.192605
369566,120192157000.0,40.188172,-88.185852
369567,120192157100.0,40.171834,-88.130749
369568,120192157200.0,40.142696,-88.026883
369569,120192157300.0,40.259856,-88.35654
369570,120192157400.0,40.245933,-88.361973
369571,120192157500.0,40.243468,-88.379026
369572,120192157600.0,40.236881,-88.364256
369573,120192157700.0,40.298,-88.204711
369574,120192157801.0,40.310198,-88.386923
369575,120192157900.0,40.093302,-88.301455
369576,120192158000.0,40.097961,-88.302262
369577,120192158200.0,39.885893,-87.957458
369578,120192158300.0,39.894138,-88.383552
369579,120192158400.0,39.90631,-88.369943
369580,120192158500.0,40.105846,-88.428196
369581,120192158600.0,40.098192,-88.421791
369582,120192158700.0,40.192424,-88.401807
369583,120192158800.0,40.185468,-88.396641
369584,120192158900.0,40.188013,-88.157551
369585,120192159000.0,40.249132,-88.382558
369586,120192159100.0,39.996005,-88.384302
369587,120192159200.0,40.009571,-88.238992
369588,120192159300.0,40.113725,-88.105442
369589,120192159400.0,40.113723,-88.105802
369590,120192159500.0,40.113312,-88.012721
369591,120192159600.0,40.083742,-88.010303
369592,120192159700.0,40.197498,-88.427294
369593,120192159800.0,40.284826,-88.34796
369594,120192159900.0,40.255284,-88.181584
369595,120192160000.0,40.276203,-88.039159
369596,120192160100.0,40.354997,-88.162681
369597,120192160400.0,40.190814,-88.435296
369598,120192227000.0,40.187258,-88.305179
369599,120192227100.0,40.190357,-88.304313
369600,120192227200.0,40.190471,-88.190796
369601,120192227300.0,40.185582,-88.336168
369602,120192227400.0,40.175676,-88.273702
369603,120192227500.0,40.171493,-88.243587
369604,120192227600.0,40.185378,-88.240663
369605,120192227700.0,40.163341,-88.277685
369606,120192227800.0,40.163678,-88.29655
369607,120192227900.0,40.163543,-88.298492
369608,120192228000.0,40.157559,-88.297095
369609,120192228100.0,40.156782,-88.305654
369610,120192228200.0,40.148949,-88.303458
369611,120192228300.0,40.221417,-88.164713
369612,120192228400.0,40.184224,-88.192202
369613,120192228500.0,40.150356,-88.161747
369614,120192228600.0,40.165862,-88.08544
369615,120192228700.0,40.156182,-88.075982
369616,120192228800.0,40.295487,-88.397621
369617,120192228900.0,40.295262,-88.357255
369618,120192229000.0,40.272195,-88.394674
369619,120192229100.0,40.26232,-88.366795
369620,120192229200.0,40.238966,-88.349252
369621,120192229300.0,40.24653,-88.383257
369622,120192229400.0,40.23936,-88.383266
369623,120192229500.0,40.249246,-88.441022
369624,120192229600.0,40.223891,-88.42279
369625,120192229700.0,40.226021,-88.374079
369626,120192229800.0,40.29112,-88.264261
369627,120192229900.0,40.266213,-88.31894
369628,120192230000.0,40.239144,-88.34451
369629,120192230100.0,40.24424,-88.345304
369630,120192230200.0,40.241815,-88.345878
369631,120192230300.0,40.285756,-88.214385
369632,120192230400.0,40.262456,-88.195037
369633,120192230500.0,40.267501,-88.193235
369634,120192230600.0,40.283461,-88.019121
369635,120192230700.0,40.277397,-88.079805
369636,120192230800.0,40.245765,-87.949851
369637,120192230900.0,40.36996,-88.371747
369639,120192306800.0,40.126585,-88.040023
369640,120192306900.0,40.117899,-88.241881
369641,120192307000.0,40.238332,-88.384833
369642,120192307100.0,40.360405,-88.429375
369643,120192307200.0,39.95495,-88.406866
369644,120192307300.0,39.940772,-88.357758
369645,120192307400.0,39.907678,-88.366337
369646,120192307500.0,39.908839,-88.247047
369647,120192307600.0,39.908133,-88.162055
369648,120192307700.0,39.914874,-88.000467
369649,120192307800.0,39.955122,-87.95841
369650,120192307900.0,39.944284,-87.957767
369651,120192308000.0,39.936803,-87.981784
369652,120192308100.0,40.040521,-88.293297
369653,120192308200.0,40.052172,-88.315173
369654,120192308300.0,40.054339,-88.325656
369655,120192308400.0,40.011958,-88.274923
369656,120192308500.0,39.995154,-88.349208
369657,120192308600.0,39.997096,-88.182299
369658,120192308700.0,40.00631,-88.182394
369659,120192308800.0,39.975272,-88.181171
369660,120192308900.0,40.049132,-88.019008
369661,120192309000.0,40.015329,-87.940105
369662,120192309100.0,40.127334,-88.37007
369663,120192309200.0,40.110066,-88.42674
369664,120192309300.0,40.1067,-88.427159
369665,120192309400.0,40.120992,-88.313946
369666,120192309500.0,40.111554,-88.312424
369667,120192309600.0,40.097741,-88.313023
369668,120192309700.0,40.141333,-88.144482
