,API_NUMBER,LATITUDE,LONGITUDE
236705,120012110100.0,39.805971,-91.292523
236706,120012110200.0,39.80419,-91.294925
236707,120012110300.0,39.807449,-91.329088
236708,120012110400.0,39.79376,-91.339796
236709,120012110500.0,39.794621,-91.266476
236710,120012110600.0,39.782583,-91.316263
236711,120012110700.0,39.996349,-91.279496
236712,120012110900.0,39.87719,-91.361197
236713,120012111000.0,39.89724,-91.232969
236714,120012111100.0,39.899443,-91.431795
236715,120012111200.0,40.112078,-90.91346
236716,120012111300.0,39.921715,-91.132446
236717,120012111400.0,39.890094,-91.195505
236718,120012111500.0,39.924081,-91.314806
236719,120012111600.0,39.863435,-91.312958
236720,120012111800.0,40.04819,-91.077772
236721,120012111900.0,40.142426,-91.084429
236722,120012111901.0,40.142426,-91.084429
236723,120012112000.0,40.175818,-91.388649
236724,120012112100.0,39.959862,-91.029331
236725,120012112200.0,40.014489,-91.184448
236726,120012112300.0,39.954797,-91.231332
236728,120012243200.0,39.896371,-91.312786
236729,120012243300.0,39.879956,-91.352829
236730,120012243400.0,39.829748,-90.962794
236731,120012243500.0,39.792343,-91.176959
236732,120012243600.0,39.795449,-91.316189
236733,120012243700.0,39.793509,-91.311465
236734,120012243800.0,39.787863,-91.301972
236735,120012243900.0,39.795098,-91.294968
236736,120012244000.0,39.793254,-91.29262
236737,120012244100.0,40.005155,-91.344418
236738,120012244200.0,39.787863,-91.301972
236739,120012244500.0,39.926584,-90.926558
236740,120012245000.0,40.053332,-91.356255
236741,120012245100.0,40.091852,-91.388529
236742,120012245200.0,40.060985,-91.396352
236743,120012245300.0,40.012349,-91.001978
236744,120012245400.0,39.957901,-91.148761
236745,120012245500.0,39.974146,-91.332804
236746,120012245600.0,39.959413,-91.316361
236747,120012245700.0,39.860167,-90.946538
236748,120012245800.0,39.916027,-91.108457
236749,120012245900.0,39.905382,-91.357323
236750,120012246000.0,39.909029,-91.277143
236751,120012246100.0,39.903661,-91.310323
236752,120012246200.0,39.899947,-91.352692
236753,120012246300.0,39.898115,-91.366965
236754,120012246400.0,39.87613,-91.310524
236755,120012246500.0,39.885251,-91.30345
236756,120012246600.0,39.868753,-91.277564
236757,120012246700.0,39.893156,-91.430865
236758,120012246800.0,39.787735,-90.922151
236759,120012246900.0,39.762727,-90.937403
236760,120012247100.0,39.763463,-91.234242
236761,120012247200.0,39.845457,-91.339224
236762,120012247300.0,39.845457,-91.339224
236763,120012247400.0,39.787847,-91.299635
236764,120012247500.0,39.789245,-91.268932
236765,120012247600.0,39.980567,-91.380686
236766,120012247700.0,39.818186,-91.241374
236767,120012247800.0,39.876412,-91.398053
236768,120012247900.0,39.904724,-91.412829
236769,120012248000.0,39.786918,-91.092137
236770,120012248100.0,39.802158,-91.20632
236771,120010019400.0,39.977375,-91.261546
236772,120010019500.0,39.951406,-91.152051
236773,120010019700.0,39.934831,-91.252661
236774,120010019800.0,39.934987,-91.194693
236775,120010019900.0,39.940517,-91.19373
236776,120010020000.0,40.021498,-91.30626
236777,120010020100.0,40.014098,-91.347641
236778,120010020200.0,40.015097,-91.360347
236779,120010020300.0,40.022575,-91.369268
236780,120010020400.0,40.000954,-91.367232
236781,120010020500.0,39.994971,-91.299936
236782,120010020600.0,39.979122,-91.314595
236783,120010020700.0,39.979527,-91.323285
236784,120010020800.0,39.986792,-91.330271
236785,120010020900.0,39.981705,-91.356563
236786,120010021000.0,39.991967,-91.374521
236787,120010021100.0,39.990133,-91.374551
236788,120010021200.0,39.969122,-91.376015
236789,120010021300.0,39.965276,-91.34963
236790,120010021400.0,39.965888,-91.327009
236791,120010021500.0,39.967315,-91.323447
236792,120010021600.0,39.976735,-91.289958
236793,120010021700.0,39.96051,-91.320608
236794,120010021800.0,39.951413,-91.331928
236795,120010021900.0,39.951413,-91.331928
236796,120010022000.0,39.950423,-91.332006
236797,120010022100.0,39.959993,-91.373729
236798,120010022200.0,39.948095,-91.370304
236799,120010022300.0,39.935064,-91.348827
236800,120010022400.0,39.940584,-91.35115
236801,120010022500.0,39.942421,-91.341053
236802,120010022600.0,39.947966,-91.334008
236803,120010022700.0,39.947504,-91.320313
236804,120010022800.0,39.938666,-91.334549
236805,120010022900.0,39.939105,-91.321715
236806,120010023000.0,39.93591,-91.331049
236807,120010023100.0,39.940405,-91.322613
236808,120010023300.0,40.006002,-91.377235
236809,120010023400.0,39.993963,-91.37816
236810,120010023600.0,39.967738,-91.395104
236811,120010023700.0,39.96687,-91.389153
236812,120010023800.0,39.970474,-91.393886
236813,120010023900.0,39.954031,-91.391694
236814,120010024000.0,39.964606,-91.393282
236815,120010024100.0,39.957688,-91.3869
236816,120012112400.0,39.957595,-91.299899
236817,120012112500.0,39.957722,-91.328269
236818,120012112600.0,39.993635,-91.413848
236819,120012112700.0,39.973242,-91.387901
236820,120012112800.0,39.883129,-91.11544
236821,120012112900.0,39.905476,-91.251887
236822,120012113000.0,39.905476,-91.251887
236823,120012113100.0,39.898096,-91.274908
236824,120012113200.0,39.896302,-91.369393
236825,120012113300.0,39.876428,-91.338544
236826,120012113400.0,39.867071,-91.32227
236827,120012113500.0,39.836531,-91.214233
236828,120012113600.0,39.799617,-91.186288
236829,120012113700.0,39.903434,-91.410488
236830,120012113800.0,40.028379,-91.119488
236831,120012113900.0,40.017946,-91.041233
236832,120012114000.0,39.9929,-91.375713
236833,120012114100.0,39.919152,-91.147626
236834,120012114200.0,39.927994,-91.262443
236835,120012114300.0,39.905584,-91.265245
236836,120012114400.0,39.88349,-91.310511
236837,120012114500.0,39.787568,-91.095465
236838,120012114600.0,40.006668,-91.376161
236839,120012114700.0,39.972524,-91.384118
236840,120012115100.0,39.975357,-91.389738
236841,120012115200.0,40.14606,-91.026747
236842,120012115300.0,40.117028,-91.329897
236843,120012115400.0,40.159874,-91.331596
236844,120012115500.0,40.154955,-91.337316
236845,120012115600.0,40.1401,-91.388678
236846,120012115700.0,40.011232,-91.055429
236847,120012115800.0,39.981082,-91.320369
236848,120012116100.0,40.081202,-91.050405
236849,120012116200.0,40.149546,-91.002783
236850,120012116300.0,39.952159,-91.306994
236851,120012116400.0,39.980766,-91.40634
236852,120012116500.0,39.977961,-91.408384
236853,120012116600.0,40.030106,-91.076488
236854,120012116700.0,39.980558,-91.406202
236855,120012116900.0,40.181408,-91.373125
236856,120012117000.0,39.985549,-91.321203
236858,120012248200.0,39.786753,-91.184153
236859,120012248300.0,39.793271,-91.175761
236860,120012248400.0,39.786753,-91.184153
236861,120012248500.0,39.786753,-91.184153
236862,120012248600.0,40.038801,-91.070705
236863,120012248700.0,40.038801,-91.070705
236864,120012248800.0,40.038801,-91.070705
236865,120012248900.0,40.040653,-91.070671
236866,120012249000.0,40.038801,-91.070705
236867,120012249100.0,40.038801,-91.070705
236868,120012249200.0,40.038801,-91.070705
236869,120012249300.0,40.038801,-91.070705
236870,120012249400.0,40.031248,-91.19463
236871,120012249500.0,40.023951,-91.194733
236872,120012249600.0,40.023951,-91.194733
236873,120012249700.0,40.022126,-91.19476
236874,120012249800.0,39.929342,-91.409145
236875,120012249900.0,39.931183,-91.409152
236876,120012250000.0,39.931183,-91.409152
236877,120012250100.0,39.929342,-91.409145
236878,120012250200.0,39.929342,-91.409145
236879,120012250300.0,39.931183,-91.409152
236880,120012250400.0,39.877991,-91.322156
236881,120012250600.0,40.039397,-91.421096
236882,120012250800.0,39.922971,-90.951436
236883,120012250900.0,39.915668,-90.924877
236884,120012251000.0,39.901782,-90.932271
236885,120012251100.0,39.902011,-90.953483
236886,120012251200.0,39.857885,-91.255199
236887,120012251300.0,39.858903,-91.181608
236888,120012251500.0,40.093537,-91.125486
236889,120012251600.0,40.050525,-91.160807
236890,120012251700.0,40.03077,-91.320694
236891,120012251800.0,40.156362,-91.25732
236892,120012251900.0,40.110235,-91.21967
236893,120012252000.0,40.148324,-91.376962
236894,120012252100.0,40.131246,-91.449378
236895,120012252200.0,39.872667,-91.372126
236896,120012252300.0,39.982726,-90.982766
236897,120012252400.0,39.958994,-90.973192
236898,120012252500.0,39.94439,-90.963632
236899,120012252600.0,39.979513,-91.320927
236900,120012252700.0,39.959271,-91.285702
236901,120010024200.0,39.951454,-91.416607
236902,120010024300.0,39.945193,-91.410481
236903,120010024500.0,39.879224,-90.93349
236904,120010024600.0,39.879224,-90.93349
236905,120010024700.0,39.879224,-90.93349
236906,120010024800.0,39.879224,-90.93349
236907,120010024900.0,39.879224,-90.93349
236908,120010025000.0,39.879224,-90.93349
236909,120010025100.0,39.879224,-90.93349
236910,120010025200.0,39.879224,-90.93349
236911,120010025300.0,39.879224,-90.93349
236912,120010025400.0,39.871751,-90.985277
236913,120010025700.0,39.883594,-91.115551
236914,120010025800.0,39.927734,-91.206869
236915,120010025900.0,39.922047,-91.250219
236916,120010026000.0,39.913539,-91.169335
236917,120010026100.0,39.898271,-91.262849
236918,120010026200.0,39.868135,-91.249838
236919,120010026300.0,39.868299,-91.260328
236920,120010026400.0,39.928907,-91.280294
236921,120010026500.0,39.922196,-91.273724
236922,120010026600.0,39.933069,-91.351216
236923,120010026700.0,39.928054,-91.345332
236924,120010026800.0,39.928059,-91.347703
236925,120010026900.0,39.933183,-91.36798
236926,120010027300.0,39.877895,-91.354297
236927,120010027600.0,39.875037,-91.321227
236928,120010027700.0,39.866197,-91.358107
236929,120010027800.0,39.848282,-91.344993
236930,120010027900.0,39.928365,-91.405694
236931,120010028100.0,39.922937,-91.412577
236932,120010028200.0,39.933024,-91.409159
236933,120010028300.0,39.915634,-91.41265
236934,120010028400.0,39.916557,-91.413794
236935,120010028500.0,39.89995,-91.395247
236936,120010028600.0,39.892343,-91.397241
236937,120010028700.0,39.876673,-91.379163
236938,120010028900.0,39.819892,-91.027508
236939,120010029000.0,39.792986,-91.009949
236940,120010029100.0,39.797374,-90.987469
236941,120010029200.0,39.791834,-90.989821
236942,120010029300.0,39.786499,-91.011594
236943,120010029400.0,39.838168,-91.07312
236944,120012117100.0,39.942469,-91.331927
236945,120012117300.0,40.175077,-90.943197
236946,120012117400.0,40.078509,-91.108709
236947,120012117500.0,39.78594,-90.917388
236948,120012118800.0,40.087742,-91.242152
236949,120012118900.0,39.838389,-91.140351
236950,120012119000.0,40.007354,-91.407586
236951,120012119100.0,39.979736,-91.263307
236952,120012119200.0,39.991581,-91.246584
236953,120012119300.0,40.136654,-91.336085
236954,120012119400.0,40.051633,-91.285388
236955,120012119500.0,39.993523,-91.367407
236956,120012119600.0,39.965028,-91.361548
236957,120012119700.0,39.968082,-91.353266
236958,120012119800.0,39.975061,-91.387886
236959,120012119900.0,39.933595,-91.184741
236960,120012120000.0,40.049378,-91.11332
236961,120012120100.0,40.033716,-91.128413
236962,120012120200.0,40.073076,-91.270037
236963,120012120300.0,40.031766,-91.291264
236964,120012120400.0,40.192376,-91.378984
236965,120012120500.0,40.198218,-91.408723
236966,120012120600.0,39.977245,-91.223363
236967,120012120700.0,39.997008,-91.319237
236968,120012120800.0,40.001707,-91.319151
236969,120012120900.0,39.963404,-91.407962
236970,120012121000.0,39.924217,-91.139169
236971,120012121100.0,39.859191,-91.031019
236972,120012121200.0,39.892848,-91.274338
236973,120012121300.0,39.838183,-91.010765
236974,120012121400.0,39.843482,-91.006955
236975,120012121500.0,39.828414,-91.001912
236976,120012121600.0,39.822968,-91.332751
236977,120012121700.0,40.023144,-91.008436
236978,120012121800.0,40.007434,-91.406745
236979,120012121900.0,40.007429,-91.406515
236980,120012122100.0,39.924701,-90.974875
236981,120012122200.0,40.054229,-90.933458
236982,120012122300.0,40.04146,-90.982975
236983,120012122400.0,40.101828,-91.069503
236984,120012122500.0,40.055471,-91.070405
236986,120012252800.0,39.959017,-91.365298
236987,120012252900.0,39.93691,-91.351182
236988,120012253000.0,39.982403,-91.380656
236989,120012253100.0,39.999918,-91.470786
236990,120012253200.0,39.91142,-91.032169
236991,120012253300.0,39.882749,-91.186205
236992,120012253400.0,39.887847,-91.164684
236993,120012253500.0,39.905382,-91.357323
236994,120012253600.0,39.889031,-91.348149
236995,120012253700.0,39.872486,-91.322164
236996,120012253800.0,39.865441,-91.334053
236997,120012253900.0,39.849149,-91.339142
236998,120012254000.0,39.791317,-90.929291
236999,120012254100.0,39.757853,-91.009929
237000,120012254200.0,39.834291,-91.375269
237001,120012254300.0,39.802351,-91.292591
237002,120012257100.0,39.792837,-91.338623
237029,120010029500.0,39.841758,-91.141626
237030,120010029700.0,39.797758,-91.130654
237031,120010029800.0,39.799598,-91.089547
237032,120010029900.0,39.833365,-91.242435
237033,120010030000.0,39.824166,-91.222197
237034,120010030100.0,39.803318,-91.184
237035,120010030200.0,39.808635,-91.216911
237036,120010030300.0,39.812723,-91.246264
237037,120010030400.0,39.786989,-91.158174
237038,120010030500.0,39.785409,-91.184905
237039,120010030600.0,39.785403,-91.186071
237040,120010030700.0,39.83676,-91.292702
237041,120010030800.0,39.810457,-91.288872
237042,120010031000.0,40.074542,-91.390084
237043,120010031100.0,40.074542,-91.390084
237044,120010031200.0,40.157163,-90.939758
237045,120010031300.0,39.929908,-91.384709
237046,120010031400.0,40.121672,-91.279141
237047,120010031900.0,39.904724,-91.412829
237048,120010032000.0,39.904724,-91.412829
237049,120010032600.0,40.187727,-91.323748
237050,120010032700.0,40.19057,-91.316325
237051,120010032900.0,40.034769,-91.342449
237052,120010036700.0,40.01505,-91.319398
237053,120010048200.0,39.882659,-91.368384
237054,120010048300.0,39.818367,-91.263542
237055,120010050500.0,39.939334,-91.3097
237056,120010051100.0,39.882695,-91.349286
237057,120010051400.0,39.934293,-91.241041
237058,120010051500.0,39.892806,-91.404833
237059,120010053900.0,39.79217,-91.108477
237060,120010054400.0,39.832657,-91.04692
237061,120010054801.0,39.908671,-90.925096
237062,120010056200.0,39.926957,-91.098766
237063,120010058600.0,39.965553,-91.395852
237064,120010058700.0,39.895494,-91.338077
237065,120010059000.0,39.952338,-91.333122
237066,120010059400.0,40.056472,-91.13379
237067,120010059500.0,40.041272,-91.034874
237068,120010059600.0,40.024567,-91.146856
237069,120010059700.0,40.148949,-91.007471
237070,120010059800.0,40.115202,-91.156307
237071,120010059900.0,40.19849,-91.356162
237072,120010060000.0,40.174427,-91.33707
237073,120012122600.0,40.04978,-91.06078
237074,120012122700.0,40.081025,-91.232063
237075,120012122800.0,40.093584,-91.221492
237076,120012122900.0,40.065109,-91.260681
237077,120012123000.0,40.09005,-91.367147
237078,120012123100.0,40.065286,-91.291539
237079,120012123200.0,40.038023,-91.301487
237080,120012123300.0,40.051068,-91.329711
237081,120012123400.0,40.023796,-91.337176
237082,120012123500.0,40.119724,-90.990769
237083,120012123600.0,40.166533,-91.105523
237084,120012123700.0,40.13977,-91.202392
237085,120012123800.0,40.125049,-91.224404
237086,120012123900.0,40.169932,-91.378984
237087,120012124000.0,39.962633,-91.107233
237088,120012124100.0,39.993006,-91.243924
237089,120012124200.0,39.985054,-91.17719
237090,120012124300.0,39.949206,-91.223873
237091,120012124400.0,39.942181,-91.233283
237092,120012124500.0,39.939495,-91.147965
237093,120012124600.0,39.979117,-91.264479
237094,120012124700.0,39.994038,-91.318474
237095,120012124800.0,39.979117,-91.264479
237096,120012124900.0,39.98689,-91.339769
237097,120012125000.0,39.9929,-91.375713
237098,120012125100.0,39.94145,-91.340457
237099,120012125200.0,39.978697,-91.387851
237100,120012125300.0,39.97509,-91.383122
237101,120012125400.0,39.852961,-90.927437
237102,120012125500.0,39.92694,-91.105965
237103,120012125600.0,39.910694,-91.124927
237104,120012125700.0,39.903052,-91.089223
237105,120012125800.0,39.90329,-91.108497
237106,120012125900.0,39.883157,-91.124879
237107,120012126000.0,39.888369,-91.086726
237108,120012126100.0,39.866598,-91.108288
237109,120012126200.0,39.905389,-91.243777
237110,120012126300.0,39.918203,-91.243447
237111,120012126400.0,39.91753,-91.22352
237112,120012126500.0,39.910827,-91.24103
237113,120012126600.0,39.88233,-91.164746
237114,120012126700.0,39.905413,-91.300844
237162,120010060100.0,40.020056,-91.122563
237163,120010060200.0,39.963526,-91.298875
237164,120010060300.0,39.953745,-91.333026
237165,120010060400.0,39.955905,-91.328283
237166,120010060500.0,39.952224,-91.34667
237167,120010060600.0,40.007525,-91.390403
237168,120010060700.0,39.879136,-91.1461
237169,120010060800.0,39.911867,-91.201148
237170,120010060900.0,39.904475,-91.256661
237171,120010061100.0,40.032415,-90.981024
237172,120010061200.0,39.974924,-91.360685
237173,120010061300.0,39.824294,-91.019459
237174,120010061400.0,39.903495,-91.165515
237175,120010061500.0,39.990334,-91.146433
237176,120010061600.0,39.956305,-91.258569
237177,120010061700.0,39.922701,-91.088325
237178,120010061800.0,39.934336,-91.217755
237179,120010061900.0,39.932868,-91.199447
237180,120010062000.0,39.933366,-91.218079
237181,120010062100.0,39.895459,-91.231491
237182,120010062200.0,39.878007,-91.16637
237183,120010062300.0,39.817731,-91.241531
237184,120010062400.0,39.838658,-91.279698
237185,120010062500.0,39.980115,-91.359574
237186,120010062600.0,39.972038,-91.326452
237187,120010062700.0,39.963076,-91.403157
237188,120010062800.0,39.877717,-91.344041
237189,120010062900.0,39.800772,-91.283632
237190,120010063000.0,40.105138,-90.960175
237191,120010063200.0,40.052594,-91.114109
237192,120010063300.0,40.049524,-91.046175
237193,120010063400.0,40.043637,-91.143919
237194,120010063500.0,40.052304,-91.158396
237195,120010063600.0,40.02481,-91.199647
237196,120010063700.0,40.047039,-91.366378
237197,120010063800.0,40.084194,-91.421352
237198,120010063900.0,40.076502,-91.397176
237199,120010064000.0,40.158199,-90.967966
237200,120010064100.0,40.118402,-90.918488
237201,120010064200.0,40.138959,-91.162766
237202,120010064300.0,40.127455,-91.152506
237203,120010064400.0,40.192748,-91.375856
237204,120012126800.0,39.883614,-91.329287
237205,120012126900.0,39.881792,-91.331604
237206,120012127000.0,39.874161,-91.282284
237207,120012127100.0,39.861621,-91.310629
237208,120012127200.0,39.874292,-91.322128
237209,120012127300.0,39.846765,-91.272938
237210,120012127400.0,39.829738,-90.965132
237211,120012127500.0,39.800318,-91.01229
237212,120012127600.0,39.772972,-90.926681
237213,120012127700.0,39.837176,-91.050511
237214,120012127800.0,39.815298,-91.086055
237215,120012127900.0,39.8097,-91.097884
237216,120012128000.0,39.78787,-91.049928
237217,120012128100.0,39.770911,-91.086042
237218,120012128200.0,39.815891,-91.212113
237219,120012128300.0,39.801595,-91.165015
237220,120012128400.0,39.792275,-91.184057
237221,120012128500.0,39.779709,-91.167565
237222,120012128600.0,39.808347,-91.330261
237223,120012128700.0,39.815897,-91.377848
237224,120012128800.0,39.961853,-91.125097
237225,120012128900.0,39.898151,-91.348024
237226,120012129000.0,39.889053,-91.341126
237227,120012129100.0,39.970234,-91.135071
237228,120012129200.0,40.03281,-91.075339
237229,120012129300.0,40.083128,-90.953128
237230,120012129400.0,40.033773,-91.109581
237231,120012129500.0,40.108327,-91.227104
237232,120012129600.0,40.109609,-91.261459
237233,120012129700.0,40.087972,-91.348468
237234,120012129800.0,40.04313,-91.272952
237235,120012129900.0,40.073608,-91.388916
237236,120012130000.0,40.072049,-91.405779
237237,120012130100.0,40.1935,-91.026041
237238,120012130200.0,40.135813,-90.968897
237239,120012130300.0,40.152425,-91.144645
237240,120012130400.0,40.149712,-91.084328
237241,120012130500.0,40.1744,-91.155807
237242,120012130600.0,39.962926,-90.965538
237243,120012130700.0,39.996697,-91.088381
237244,120012130800.0,39.932915,-91.067011
237245,120012130900.0,40.012547,-91.177362
237294,120010064500.0,40.116167,-91.372279
237295,120010064600.0,40.178943,-91.37787
237296,120010064700.0,40.127799,-91.419629
237297,120010064800.0,39.99044,-90.94069
237298,120010064900.0,39.981185,-90.947902
237299,120010065000.0,39.977688,-90.938386
237300,120010065100.0,39.933325,-91.027973
237301,120010065200.0,39.933179,-91.003244
237302,120010065300.0,39.955161,-91.097714
237303,120010065400.0,39.933434,-91.03747
237304,120010065500.0,40.006907,-91.158489
237305,120010065600.0,40.020569,-91.220188
237306,120010065700.0,39.998431,-91.213118
237307,120010065800.0,39.992306,-91.163131
237308,120010065900.0,39.967496,-91.22445
237309,120010066000.0,39.958952,-91.231471
237310,120010066100.0,40.003042,-91.301931
237311,120010066200.0,39.940104,-91.317947
237312,120010066300.0,39.988929,-91.398424
237313,120010066500.0,39.96867,-91.39152
237314,120010066600.0,39.95594,-91.408286
237315,120010066700.0,39.95594,-91.408286
237316,120010066800.0,39.903981,-91.001187
237317,120010066900.0,39.925444,-91.145182
237318,120010067000.0,40.157477,-91.180928
237319,120010067100.0,39.918947,-91.221748
237320,120010067200.0,39.866219,-91.261892
237321,120010067300.0,39.85294,-91.148611
237322,120010067400.0,39.933915,-91.305157
237323,120010067500.0,39.910012,-91.37523
237324,120010067600.0,39.910844,-91.359673
237325,120010067700.0,39.9063,-91.356143
237326,120010067800.0,39.916299,-91.286577
237327,120010067900.0,39.891919,-91.323494
237328,120010068000.0,39.896314,-91.350398
237329,120010068100.0,39.88449,-91.375589
237330,120010068200.0,39.869638,-91.290584
237331,120010068300.0,39.872719,-91.350463
237332,120010068400.0,39.854057,-91.284792
237333,120010068500.0,39.928365,-91.405694
237334,120010068600.0,39.908299,-91.408073
237335,120010068700.0,39.908299,-91.408073
237337,120012131000.0,39.949164,-91.221444
237338,120012131100.0,39.942139,-91.230865
237339,120012131200.0,40.015438,-91.270978
237340,120012131300.0,39.994038,-91.318474
237341,120012131400.0,39.972444,-91.376832
237342,120012131500.0,39.964175,-91.285619
237343,120012131600.0,39.957595,-91.299899
237344,120012131700.0,39.96109,-91.285683
237345,120012131800.0,39.96291,-91.285665
237346,120012131900.0,39.962887,-91.283304
237347,120012132000.0,39.965928,-91.407019
237348,120012132100.0,39.973242,-91.387901
237349,120012132200.0,39.973274,-91.383137
237350,120012132300.0,39.930574,-91.022327
237351,120012132400.0,39.92512,-91.105987
237352,120012132500.0,39.925135,-91.098778
237353,120012132600.0,39.910738,-91.134997
237354,120012132700.0,39.910625,-91.115526
237355,120012132800.0,39.932297,-91.192695
237356,120012132900.0,39.925437,-91.230932
237357,120012133000.0,39.905334,-91.241166
237358,120012133100.0,39.911864,-91.20232
237359,120012133200.0,39.903599,-91.303224
237360,120012133300.0,39.885565,-91.305132
237361,120012133400.0,39.859802,-91.310647
237362,120012133500.0,39.838962,-91.050522
237363,120012133600.0,39.839075,-91.076682
237364,120012133700.0,39.770911,-91.086042
237365,120012133800.0,39.829486,-91.263435
237366,120012133900.0,39.844869,-91.272954
237367,120012134000.0,39.816859,-91.294713
237368,120012134100.0,39.792517,-91.275291
237369,120012134200.0,39.78659,-91.185699
237370,120012134300.0,39.889111,-91.263038
237371,120012134400.0,40.116314,-91.307769
237372,120012134500.0,40.177929,-91.376169
237373,120012134600.0,39.992181,-91.149032
237374,120012134700.0,39.979513,-91.320927
237375,120012134800.0,39.865808,-91.022506
237376,120012134900.0,40.10337,-91.250414
237377,120012135000.0,40.080119,-91.319941
237428,120010068800.0,39.868432,-91.413524
237429,120010068900.0,39.791016,-91.040125
237430,120010069000.0,39.757149,-91.05882
237431,120010069100.0,39.785981,-91.187141
237432,120010069200.0,39.831612,-91.311111
237433,120010069300.0,39.82433,-91.313572
237434,120010069400.0,39.822293,-91.292253
237435,120010069500.0,39.820495,-91.294666
237436,120010069600.0,39.822195,-91.282699
237437,120010069700.0,39.816386,-91.266255
237438,120010069800.0,39.957759,-91.330667
237439,120010070000.0,39.916886,-91.414262
237440,120010070100.0,40.034114,-91.107632
237441,120010070200.0,40.039274,-91.156891
237442,120010070300.0,40.00892,-91.016708
237443,120010070400.0,40.150971,-91.191047
237444,120010070500.0,40.01713,-91.256503
237445,120010070600.0,40.010502,-91.257833
237446,120010070700.0,40.143362,-91.376922
237447,120010070800.0,39.975683,-91.124033
237448,120010070900.0,39.954647,-91.338387
237449,120010071000.0,39.993502,-91.387641
237450,120010071100.0,39.860159,-91.308954
237451,120010071200.0,39.817668,-91.025071
237452,120010071300.0,40.194165,-91.377913
237453,120010071500.0,40.078016,-91.152985
237454,120010071600.0,39.975462,-91.086955
237455,120010071700.0,39.92492,-91.141003
237456,120010071800.0,39.926588,-91.247658
237457,120010071900.0,39.903159,-91.252929
237458,120010072000.0,39.903648,-91.251927
237459,120010072100.0,39.903265,-91.250046
237460,120010072200.0,39.834478,-91.275338
237461,120010072300.0,40.119758,-91.001666
237462,120010072400.0,40.197924,-91.316107
237463,120010072500.0,39.979185,-91.400481
237464,120010072600.0,39.964999,-91.396325
237465,120010072700.0,39.86061,-91.126433
237466,120010072800.0,39.933746,-91.259691
237467,120010072900.0,39.908179,-91.375231
237468,120010073000.0,39.909119,-91.340815
237469,120010073100.0,39.898286,-91.319868
237470,120012135100.0,39.939044,-91.123907
237471,120012135200.0,40.021552,-91.311037
237472,120012135300.0,40.00706,-91.349181
237473,120012135400.0,39.935835,-91.312081
237474,120012135500.0,39.971462,-91.414088
237475,120012135600.0,39.973242,-91.387901
237476,120012135700.0,39.973258,-91.385519
237477,120012135800.0,39.917321,-91.204618
237478,120012135900.0,39.900047,-91.25741
237479,120012136000.0,39.875218,-91.176759
237480,120012136100.0,39.920098,-91.303065
237481,120012136200.0,39.912665,-91.357287
237482,120012136300.0,39.889,-91.357512
237483,120012136400.0,39.868869,-91.310573
237484,120012136500.0,39.792852,-91.000495
237485,120012136600.0,39.837005,-91.038705
237486,120012136700.0,39.795073,-91.29262
237487,120012136800.0,39.972199,-90.936031
237488,120012136900.0,40.028786,-91.214889
237489,120012137000.0,39.961068,-91.283319
237490,120012137100.0,39.986101,-91.392512
237491,120012137200.0,39.917232,-91.413153
237492,120012137500.0,40.034433,-91.059288
237493,120012137600.0,40.034563,-91.069302
237494,120012137700.0,40.045545,-91.059368
237495,120012137800.0,40.140031,-91.351787
237496,120012137900.0,40.00746,-91.034871
237497,120012138000.0,39.994431,-91.067285
237498,120012138100.0,39.989447,-91.044964
237499,120012138200.0,39.935939,-91.124893
237500,120012138300.0,39.936072,-91.204469
237501,120012138400.0,40.00956,-91.335276
237502,120012138500.0,39.966996,-91.267965
237503,120012138600.0,39.921521,-91.054269
237504,120012138700.0,39.860456,-91.217838
237505,120012138800.0,39.900506,-91.266231
237506,120012138900.0,39.904354,-91.367709
237507,120012139000.0,39.816427,-91.025191
237508,120012139100.0,39.838338,-91.038906
237509,120012139200.0,39.838773,-91.141474
237510,120012139300.0,39.815155,-91.152046
237511,120012139400.0,39.790077,-91.272324
237560,120010073200.0,39.878131,-91.376898
237561,120010073300.0,39.824114,-91.115583
237562,120010073400.0,39.843161,-91.145724
237563,120010073500.0,39.838264,-91.165765
237564,120010073600.0,39.906346,-91.375232
237565,120010073700.0,39.893507,-90.930647
237566,120010073800.0,39.877209,-91.105447
237567,120010073900.0,39.92009,-91.300702
237568,120010074000.0,39.796058,-90.9902
237569,120010074100.0,39.834762,-91.087069
237570,120010074200.0,39.844162,-91.169537
237571,120010074300.0,39.775682,-90.991574
237572,120010074500.0,39.903737,-91.40697
237573,120010074600.0,39.95594,-91.330684
237574,120010074700.0,39.957974,-91.352841
237575,120010074800.0,39.957973,-91.352697
237576,120010074900.0,39.909989,-91.370443
237577,120010075000.0,40.024571,-91.271731
237578,120010075100.0,39.930524,-91.090364
237579,120010075200.0,39.884399,-91.34148
237580,120010075300.0,39.872643,-91.375508
237581,120010075400.0,39.956763,-91.385727
237582,120010075500.0,39.918209,-91.305451
237583,120010075600.0,40.095638,-91.231308
237584,120010075700.0,40.090086,-91.390951
237585,120010075800.0,40.090086,-91.390951
237586,120010075900.0,39.978596,-91.319755
237587,120010076000.0,39.979513,-91.320927
237588,120010076100.0,39.979082,-91.367466
237589,120010076200.0,39.980072,-91.375911
237590,120010076300.0,39.968217,-91.377228
237591,120010076400.0,39.978244,-91.375933
237592,120010076500.0,39.971866,-91.377197
