,API_NUMBER,LATITUDE,LONGITUDE
584054,121112834700,42.370603,-88.581474
544867,120972444000,42.180616,-88.181526
277870,120910257100,41.046806,-87.92038
473393,120310346900,42.050825,-87.8825
6597,120252621000,38.849775,-88.476509
241928,120092047400,39.982977,-90.779579
150207,120512581501,38.956508,-88.903222
194699,120252563000,38.851536,-88.466781
114589,121010488500,38.735899,-87.75647
276234,120893086800,42.021517,-88.495316
518320,121973607100,41.533713,-87.940771
45110,121210136800,38.544114,-88.979928
160896,120990096600,41.582958,-88.633016
502394,121630310100,38.438159,-89.902723
197628,120270250100,38.524545,-89.46792
40355,120250188200,38.80089,-88.419509
216494,120572395800,40.268617,-90.277052
10299,121010981100,38.763121,-87.785357
135317,121210363801,38.591787,-88.982735
151842,120990168500,41.051703,-88.940801
612486,121632519600,38.44577,-89.918505
305057,120632471600,41.135083,-88.349717
562774,120492332400,39.050848,-88.62243
311677,121192379400,38.813383,-89.924831
637906,120610010600,39.464386,-90.286656
49395,120330125700,38.87383,-87.6065
266568,120072336200,42.20757,-88.901033
302701,120192691200,40.303139,-88.141561
342416,121372153000,39.588338,-90.178326
369364,120132013200,39.01742,-90.669648
470234,121332230700,38.475536,-90.230484
635537,120810252900,38.212182,-88.974109
106895,121933063800,38.229961,-88.249107
315996,121973867200,41.276822,-88.078682
392924,120973086200,42.240059,-88.093215
373362,120192338400,40.135387,-87.974549
586285,120072364400,42.233466,-88.818336
58965,121850103100,38.348237,-87.872292
295316,120372375800,41.981217,-88.734867
242983,120092162000,39.889528,-90.871055
493559,121632584700,38.498199,-90.099991
209696,120632364900,41.305921,-88.497401
399301,120312828900,41.534757,-87.560453
135395,121912993501,38.523572,-88.64914
20810,120250262200,38.671949,-88.579861
122732,121850303000,38.536428,-87.684964
262446,121433038400,40.73806,-89.899487
403793,120370036400,41.943451,-88.65091
467937,121432552200,40.639389,-89.626035
286632,121832513600,40.115434,-87.742959
102984,121910341500,38.524161,-88.576598
344397,121412549200,41.974066,-89.324642
53101,121632919500,38.414143,-89.724516
16537,120330851500,38.879672,-87.72237
331027,120893248500,41.864904,-88.373548
102884,121692087500,40.072389,-90.529042
486917,121552033000,41.218756,-89.455529
305312,120192704100,40.099602,-88.394244
514930,121973157500,41.516292,-88.194212
596368,120314354000,42.047221,-88.089549
471574,120290138600,39.505374,-88.12585
294138,121973300700,41.342737,-87.622615
65129,121910337301,38.469767,-88.299576
514405,121973074400,41.593367,-88.215371
550031,120212463800,39.495532,-89.331359
633153,120412184500,39.850161,-88.075463
549315,120212442900,39.619755,-89.417901
279418,120932148200,41.65114,-88.294892
327534,121974557700,41.69966,-88.038577
499177,121430168900,40.800746,-89.855281
303387,121112348300,42.235299,-88.377784
387613,121052223000,40.936729,-88.79835
412113,121132396700,40.408151,-88.900013
542102,120970070800,42.276531,-87.934797
139590,121150074400,39.697952,-88.978669
313143,121192531000,38.727624,-89.623546
24278,120331461000,39.012126,-87.78701
358235,120570184400,40.708126,-90.274077
532464,120333631000,39.103607,-87.757011
99481,121930642700,37.995801,-88.046157
134644,121210243101,38.551455,-89.003898
491427,121630071600,38.479323,-90.064806
432954,121152208900,39.851213,-89.008878
99310,121930632400,37.954371,-88.191715
232128,120072472700,42.421922,-88.935069
616019,120314627200,41.931796,-87.680016
342206,121330007100,38.256561,-90.150686
63378,120510157001,39.110779,-88.891012
21816,120232379300,39.197132,-87.927317
483121,120974597700,42.345658,-87.896508
440190,120430055900,41.76664,-87.947299
357627,121192952200,38.831553,-90.086611
397156,120973416400,42.400003,-87.894134
427377,121113071000,42.358891,-88.235647
525199,121732235500,39.280565,-88.946313
21663,120230351900,39.345956,-87.930123
189042,121933230600,38.087108,-88.324503
102789,121852735400,38.349599,-87.90056
357767,121792537600,40.609909,-89.617282
373895,120212339600,39.40532,-89.043052
576786,120810263700,38.470863,-88.756275
303547,120272697100,38.521944,-89.464444
338183,121272068000,37.208719,-88.725439
208756,120893278600,41.964263,-88.592109
308014,121132187000,40.413583,-88.883212
85055,121850346301,38.531213,-87.742471
422199,122012879800,42.432474,-88.975207
519186,122010022600,42.271935,-89.145495
550558,120230154400,39.259229,-87.794635
123615,121850380600,38.502496,-87.691646
291582,120992297600,41.419709,-89.009281
535227,121832474500,40.077305,-87.586964
216867,120590220600,37.686235,-88.373969
91792,121850575700,38.394825,-87.838045
30646,121490003600,39.77588,-90.86724
445343,121832445800,40.048549,-87.919344
558007,120890095900,41.724953,-88.446612
492118,121630005300,38.461424,-89.835234
296700,121590020901,38.761634,-88.169697
478375,120313897500,41.673711,-88.00213
420690,122012840000,42.428596,-88.993689
510681,121972464800,41.521739,-88.03384
171195,121450203800,38.179293,-89.304325
199237,120333850100,39.160674,-87.938251
65464,121910174001,38.601806,-88.395513
90765,120590097801,37.831493,-88.101777
262416,121432953800,40.742808,-89.884088
362909,120792327000,38.866814,-88.322728
254449,120912603000,41.248584,-87.977718
108833,120790178200,39.031158,-88.080863
554957,120852087200,42.278725,-90.383658
403176,120333592300,39.036751,-87.596366
435413,120372226400,41.809169,-88.926337
312274,121192499900,38.68023,-89.874299
524028,122012391500,42.353542,-89.227127
558507,120892704400,42.124152,-88.363024
193768,121570198100,38.182255,-89.651302
294866,121792148800,40.719894,-89.462878
270587,121450193600,37.988561,-89.325189
124544,121872069500,40.875575,-90.673142
480582,120893456900,41.764094,-88.476727
616485,120732411800,41.337594,-90.201828
34460,120792449000,38.904936,-88.22878
546923,120313757700,41.533309,-87.582196
513600,121973125100,41.381709,-87.883147
126641,120230038600,39.220975,-87.791831
373167,120212302400,39.420805,-89.389067
63111,120470053701,38.561869,-88.048829
581793,121112591600,42.398928,-88.474869
376572,121114278000,42.322681,-88.339474
251436,120992626200,41.383497,-88.875561
116640,121892458400,38.342958,-89.459724
438425,120430088500,41.821077,-88.205664
94293,121910529200,38.587023,-88.386487
352539,120893659700,41.734348,-88.378834
478715,120974482000,42.173535,-87.987318
406674,120512817600,38.973102,-88.966261
152806,121592439500,38.65939,-88.270217
309112,121170067703,39.203851,-89.779928
442012,120432453000,41.879722,-88.138622
477747,120312616400,42.118902,-87.939207
277374,120893177800,41.954789,-88.461915
32284,120790055601,39.01551,-88.320215
160257,120270079401,38.566683,-89.159295
242789,120092136600,39.91279,-90.758545
393264,120973184800,42.47853,-87.901779
419322,120313415200,42.096806,-88.137381
282429,120932241900,41.601521,-88.476034
419989,122012410000,42.362208,-89.35973
475763,120312641500,41.65044,-87.602965
163660,121010578700,38.658877,-87.733947
541312,120952263500,40.791621,-89.98891
598220,121412616200,42.083531,-89.616871
447465,121890290600,38.250842,-89.570224
498776,121410068600,42.016479,-89.307551
81000,120650265200,38.021492,-88.566364
73606,120590175600,37.835043,-88.081085
612795,121592656800,38.583998,-87.990924
421764,122012736000,42.178996,-89.070761
112334,120330713800,39.016056,-87.895638
309815,121170134400,39.277364,-89.842849
567236,120550175801,38.038352,-88.880032
352994,120852374500,42.307596,-90.333899
390835,120972737000,42.381876,-88.13513
74777,120510355300,39.103382,-88.855891
323542,121114531200,42.324383,-88.618217
474641,120310304000,41.888425,-87.626938
465551,120832062400,39.116769,-90.479983
136643,120450052100,39.67241,-87.619681
218020,120630087200,41.392315,-88.271701
625994,120314380700,41.84052,-87.661398
233199,121952454400,41.717739,-89.708936
625485,120314143400,41.884069,-87.635069
319435,120192540500,40.29932,-88.25296
340430,121332158000,38.299139,-90.165506
334365,121092271800,40.533358,-90.677951
199700,120975067400,42.49026,-87.922902
541651,120952282000,41.128561,-90.041706
340980,121350013400,39.066857,-89.48953
121836,120232600500,39.305735,-87.894688
44241,121670109801,39.738489,-89.543423
582962,121112649600,42.374973,-88.227256
413273,121732404500,39.221387,-88.499866
61712,121092169001,40.334281,-90.863034
630191,121652602900,37.753644,-88.456691
501283,121430042200,40.564509,-89.705068
278231,120912264900,41.068859,-87.647718
464132,121792325300,40.722528,-89.456628
83323,120810126300,38.384169,-89.037769
142049,121930597500,38.033009,-88.237122
579546,121092245700,40.488085,-90.458329
312493,121190235900,38.761021,-89.801504
425193,122013079900,42.477013,-88.966743
337172,121272043000,37.15504,-88.601752
87383,121910610100,38.386722,-88.399799
349512,120732345500,41.582508,-90.050333
223628,121970004800,41.284435,-88.186966
483115,120974665700,42.41245,-88.02838
378826,121272110100,37.180143,-88.566735
454644,120973951800,42.4182,-88.175189
418232,120893489100,42.042965,-88.414374
14791,120810142800,38.4129,-88.852217
279728,120930080400,41.636998,-88.353194
67887,121910122800,38.430861,-88.346231
413538,121472133600,39.834673,-88.482138
235134,121852806102,38.262247,-87.957145
210585,120313276400,41.85533,-87.642591
279036,120910051500,41.064527,-88.1184
224657,121952175800,41.827326,-89.723022
74971,120550153900,37.960457,-88.948001
550088,120232426500,39.232401,-87.942
589910,121332279500,38.302214,-90.064517
561836,120892905200,41.967826,-88.313683
92487,121890188100,38.374447,-89.186086
482452,120313378300,41.574294,-87.89205
515362,121973464200,41.608047,-88.149502
638095,121990234100,37.809554,-88.809391
167293,121592440300,38.596339,-88.060343
535189,121832455400,40.16047,-87.582109
312939,121192520900,38.876707,-89.926704
447434,121933094700,38.227054,-88.143093
403623,120370031800,41.906918,-88.761397
162320,121010488400,38.737745,-87.75884
11048,121010998700,38.76768,-87.775668
17351,120333049300,38.899611,-87.826007
521203,122010165900,42.287544,-88.959737
240646,120072212700,42.313656,-88.875298
396824,120973407700,42.388875,-88.143212
383109,120992532900,41.32045,-88.674639
313857,121250016600,40.330693,-89.994029
573616,120792314000,38.997321,-88.148783
276807,120912323100,41.21402,-87.972254
397623,120313020900,42.101836,-87.959783
157343,120812379201,38.407436,-88.910984
332126,120974212500,42.47762,-87.988524
476289,120312580400,41.570567,-87.754528
294422,120092043300,40.070923,-90.699582
612987,121332084500,38.404436,-90.176685
262013,121433026900,40.768502,-89.889314
161317,120810118100,38.172069,-88.952476
299380,120112338800,41.2723,-89.2304
553274,120270401000,38.558276,-89.612405
507491,121672260800,39.676982,-89.814087
4540,120270114500,38.564821,-89.392464
121485,121590029300,38.667642,-88.272512
384646,121032201700,41.691619,-88.996897
590650,121232089500,40.980559,-89.456952
157627,120230439500,39.18242,-87.942036
404275,120370047000,42.0527,-88.669036
595491,120314083300,41.90155,-87.766873
